user_id,course_id,rating,language,preferred_instructor
488,C4166,5,English,1
488,C4309,5,English,1
488,C4275,5,English,1
488,C4273,5,English,1
488,C4323,5,English,1
488,C4209,5,English,1
489,C2570,3,English,0
489,C4043,3,English,0
489,C3256,4,English,0
489,C4358,2,English,0
489,C1239,3,English,0
489,C2620,3,English,0
489,C133,3,English,0
489,C3834,3,English,0
489,C4101,3,English,0
489,C2274,3,English,0
490,C2756,4,English,0
490,C209,4,English,0
490,C1254,4,English,0
490,C2359,4,English,0
490,C3407,3,English,0
490,C2180,4,English,0
490,C2420,2,English,0
490,C825,3,English,0
490,C2263,5,English,1
490,C2740,5,English,1
491,C336,4,English,0
491,C1444,4,English,0
491,C4301,2,English,0
491,C2294,3,English,0
491,C2900,2,English,0
491,C325,4,English,0
491,C2469,2,English,0
491,C548,4,English,0
491,C370,2,English,0
491,C506,4,English,0
492,C3096,3,English,0
492,C2222,2,English,0
492,C3535,3,English,0
492,C1772,3,English,0
492,C4875,3,English,0
492,C4059,4,English,0
492,C1702,3,English,0
492,C4887,3,English,0
492,C422,2,English,0
492,C1765,3,English,0
493,C299,3,English,0
493,C1333,2,English,0
493,C2991,3,English,0
493,C2014,3,English,0
493,C3499,3,English,0
493,C4790,3,English,0
493,C119,4,English,0
493,C3504,3,English,0
493,C3110,2,English,0
493,C3743,3,English,0
494,C3832,2,English,0
494,C2258,3,English,0
494,C1325,3,English,0
494,C3658,2,English,0
494,C3666,2,English,0
494,C4024,3,English,0
494,C3143,3,English,0
494,C3206,3,English,0
494,C1712,3,English,0
494,C3302,3,English,0
495,C3910,3,English,0
495,C2181,3,English,0
495,C4914,3,English,0
495,C2866,3,English,0
495,C2275,3,English,0
495,C3799,3,English,0
495,C3212,2,English,0
495,C1185,3,English,0
495,C3102,3,English,0
495,C4980,3,English,0
496,C440,4,English,0
496,C102,4,English,0
496,C1764,4,English,0
496,C439,4,English,0
496,C2390,4,English,0
496,C2141,4,English,0
496,C2635,4,English,0
496,C211,4,English,0
496,C1493,4,English,0
496,C155,4,English,0
497,C1826,4,English,0
497,C008,3,English,0
497,C239,4,English,0
497,C1273,4,English,0
497,C2568,4,English,0
497,C3071,3,English,0
497,C1265,4,English,0
497,C4596,2,English,0
497,C1618,4,English,0
497,C2634,3,English,0
498,C4618,5,English,1
498,C3071,5,English,1
498,C2878,5,English,1
498,C2961,5,English,1
498,C2853,5,English,1
498,C2667,3,English,0
498,C3049,5,English,1
498,C3056,5,English,1
498,C3042,5,English,1
498,C3945,5,English,1
499,C4942,4,English,0
499,C812,3,English,0
499,C241,3,English,0
499,C3725,3,English,0
499,C2639,4,English,0
499,C4685,2,English,0
499,C3469,2,English,0
499,C4304,3,English,0
499,C2493,3,English,0
499,C2550,2,English,0
500,C1043,3,English,0
500,C2286,3,English,0
500,C2867,5,English,1
500,C317,3,English,0
500,C2724,2,English,0
500,C2840,5,English,1
500,C4586,5,English,1
500,C628,2,English,0
500,C891,3,English,0
500,C083,3,English,0
501,C3078,5,English,0
501,C3081,4,English,0
501,C3063,4,English,0
501,C1189,4,English,0
501,C3083,4,English,0
501,C3064,4,English,0
501,C062,4,English,0
501,C3087,4,English,0
501,C1505,4,English,0
501,C2431,2,English,0
502,C4671,5,English,1
502,C4647,5,English,1
502,C4654,5,English,1
502,C4865,5,English,1
502,C4838,5,English,1
502,C4693,5,English,1
502,C4843,5,English,1
502,C4748,5,English,1
502,C4857,5,English,1
502,C4787,5,English,1
503,C3746,3,English,0
503,C2110,2,English,0
503,C2869,2,English,0
503,C095,3,English,0
503,C3089,3,English,0
503,C3902,3,English,0
503,C2973,2,English,0
503,C149,2,English,0
503,C566,2,English,0
503,C927,5,English,1
504,C456,5,English,1
504,C3146,2,English,0
504,C3285,4,English,0
504,C1992,2,English,0
504,C2648,2,English,0
504,C2425,3,English,0
504,C2646,3,English,0
504,C2755,2,English,0
504,C3943,3,English,0
504,C4836,2,English,0
505,C2141,4,English,0
505,C2635,4,English,0
505,C442,4,English,0
505,C2390,4,English,0
505,C440,4,English,0
505,C2035,4,English,0
505,C2227,4,English,0
505,C439,4,English,0
505,C2135,4,English,0
505,C349,4,English,0
506,C4813,5,English,1
506,C4827,5,English,1
506,C4650,5,English,1
506,C4666,5,English,1
506,C4672,5,English,1
506,C4659,5,English,1
506,C4660,5,English,1
506,C4713,5,English,1
506,C4719,5,English,1
506,C4711,5,English,1
507,C3042,5,English,1
507,C3187,5,English,1
507,C2536,3,English,0
507,C2960,5,English,1
507,C4238,5,English,1
507,C2961,5,English,1
507,C3017,5,English,1
507,C4147,5,English,1
507,C987,2,English,0
507,C2646,3,English,0
508,C828,4,English,0
508,C3760,4,English,0
508,C1951,2,English,0
508,C871,4,English,0
508,C363,4,English,0
508,C4325,4,English,0
508,C1763,2,English,0
508,C3326,2,English,0
508,C2658,4,English,0
508,C4372,4,English,0
509,C3774,4,English,0
509,C291,2,English,0
509,C597,4,English,0
509,C602,4,English,0
509,C4352,4,English,0
509,C4324,4,English,0
509,C2650,4,English,0
509,C1190,4,English,0
509,C1930,4,English,0
509,C3115,3,English,0
510,C1607,3,English,0
510,C430,5,English,1
510,C1917,3,English,0
510,C1345,3,English,0
510,C1050,3,English,0
510,C3140,3,English,0
510,C4841,3,English,0
510,C4374,3,English,0
510,C1265,3,English,0
510,C2984,3,English,0
511,C4644,4,English,0
511,C4643,4,English,0
511,C1351,4,English,0
511,C2039,4,English,0
511,C3787,4,English,0
511,C496,4,English,0
511,C1599,4,English,0
511,C160,4,English,0
511,C3791,4,English,0
511,C1557,4,English,0
512,C3902,3,English,0
512,C3141,3,English,0
512,C2066,2,English,0
512,C2616,3,English,0
512,C1146,3,English,0
512,C045,3,English,0
512,C778,3,English,0
512,C953,3,English,0
512,C4063,3,English,0
512,C853,3,English,0
513,C3213,3,English,0
513,C1815,4,English,0
513,C2808,2,English,0
513,C328,2,English,0
513,C098,3,English,0
513,C3323,2,English,0
513,C3516,2,English,0
513,C3850,2,English,0
513,C616,3,English,0
513,C846,3,English,0
514,C4156,5,English,0
514,C4201,4,English,0
514,C4282,4,English,0
514,C4260,4,English,0
514,C4159,4,English,0
514,C4210,4,English,0
514,C4512,4,English,0
514,C4285,4,English,0
514,C4523,4,English,0
514,C4316,4,English,0
515,C4655,5,English,1
515,C4756,5,English,1
515,C4827,5,English,1
515,C4750,5,English,1
515,C4865,5,English,1
515,C4766,5,English,1
515,C4697,5,English,1
515,C4658,5,English,1
515,C4724,5,English,1
515,C4824,5,English,1
516,C530,2,English,0
516,C2573,3,English,0
516,C3019,3,English,0
516,C1319,4,English,0
516,C492,3,English,0
516,C2364,3,English,0
516,C3216,3,English,0
516,C2671,2,English,0
516,C4386,3,English,0
516,C4516,2,English,0
517,C2754,4,English,0
517,C008,4,English,0
517,C3794,4,English,0
517,C1323,4,English,0
517,C348,4,English,0
517,C1557,4,English,0
517,C3814,4,English,0
517,C3785,4,English,0
517,C3806,4,English,0
517,C2579,4,English,0
518,C3773,5,English,1
518,C3862,5,English,1
518,C3106,5,English,1
518,C3974,5,English,1
518,C768,3,English,0
518,C634,3,English,0
518,C2278,3,English,0
518,C333,3,English,0
518,C3098,5,English,1
518,C3526,5,English,1
519,C147,3,English,0
519,C2347,3,English,0
519,C1012,2,English,0
519,C4344,3,English,0
519,C2200,3,English,0
519,C1400,3,English,0
519,C2389,3,English,0
519,C4386,3,English,0
519,C3234,3,English,0
519,C3278,2,English,0
520,C043,3,English,0
520,C400,3,English,0
520,C2061,3,English,0
520,C4372,3,English,0
520,C3005,2,English,0
520,C2276,3,English,0
520,C4679,3,English,0
520,C3806,3,English,0
520,C2811,3,English,0
520,C2462,2,English,0
521,C675,2,English,0
521,C2218,2,English,0
521,C2645,3,English,0
521,C4803,4,English,0
521,C739,3,English,0
521,C4753,3,English,0
521,C2363,3,English,0
521,C3943,2,English,0
521,C2095,3,English,0
521,C3361,3,English,0
522,C619,3,English,0
522,C587,4,English,0
522,C336,4,English,0
522,C3056,4,English,0
522,C759,4,English,0
522,C226,3,English,0
522,C2189,4,English,0
522,C610,2,English,0
522,C499,4,English,0
522,C2681,4,English,0
523,C2800,5,English,0
523,C1995,5,English,0
523,C2814,4,English,0
523,C244,4,English,0
523,C3034,4,English,0
523,C1847,4,English,0
523,C1929,4,English,0
523,C818,4,English,0
523,C3076,4,English,0
523,C1049,4,English,0
524,C216,4,English,0
524,C724,4,English,0
524,C1647,5,English,0
524,C3055,4,English,0
524,C085,4,English,0
524,C874,4,English,0
524,C2293,4,English,0
524,C1229,4,English,0
524,C2814,4,English,0
524,C1078,4,English,0
525,C1478,3,English,0
525,C3746,3,English,0
525,C4496,3,English,0
525,C2945,2,English,0
525,C2435,4,English,0
525,C281,3,English,0
525,C4626,2,English,0
525,C3899,2,English,0
525,C448,4,English,0
525,C1477,3,English,0
526,C4997,3,English,0
526,C1609,3,English,0
526,C4629,3,English,0
526,C3049,3,English,0
526,C4722,3,English,0
526,C3286,3,English,0
526,C4860,3,English,0
526,C4406,3,English,0
526,C4427,2,English,0
526,C3163,4,English,0
527,C1248,2,English,0
527,C3398,5,English,1
527,C805,3,English,0
527,C1251,3,English,0
527,C2413,2,English,0
527,C506,3,English,0
527,C056,3,English,0
527,C4430,5,English,1
527,C4066,5,English,1
527,C526,3,English,0
528,C218,3,English,0
528,C2322,2,English,0
528,C2278,3,English,0
528,C1844,3,English,0
528,C416,2,English,0
528,C2144,3,English,0
528,C4998,3,English,0
528,C4815,3,English,0
528,C2563,3,English,0
528,C442,2,English,0
529,C349,4,English,0
529,C2390,4,English,0
529,C442,4,English,0
529,C439,4,English,0
529,C440,4,English,0
529,C2135,4,English,0
529,C102,4,English,0
529,C2035,4,English,0
529,C1493,4,English,0
529,C2227,4,English,0
530,C074,3,English,0
530,C456,5,English,1
530,C430,5,English,1
530,C4422,3,English,0
530,C1733,3,English,0
530,C1814,3,English,0
530,C2101,3,English,0
530,C2543,3,English,0
530,C3876,2,English,0
530,C2257,2,English,0
531,C3577,5,English,1
531,C3645,5,English,1
531,C3601,5,English,1
531,C3572,5,English,1
531,C3611,5,English,1
531,C3597,5,English,1
531,C3675,5,English,1
531,C3606,5,English,1
531,C3649,5,English,1
531,C3623,5,English,1
532,C2936,5,English,1
532,C1806,3,English,0
532,C2207,3,English,0
532,C3481,5,English,1
532,C2914,5,English,1
532,C3543,5,English,1
532,C374,2,English,0
532,C3048,5,English,1
532,C3517,5,English,1
532,C3545,5,English,1
533,C2029,3,English,0
533,C1053,3,English,0
533,C4568,3,English,0
533,C4281,3,English,0
533,C430,5,English,1
533,C1189,2,English,0
533,C3145,3,English,0
533,C171,3,English,0
533,C2537,2,English,0
533,C420,3,English,0
534,C2877,5,English,1
534,C3517,5,English,1
534,C3501,5,English,1
534,C2460,3,English,0
534,C2910,5,English,1
534,C2845,5,English,1
534,C3504,5,English,1
534,C2834,5,English,1
534,C1762,3,English,0
534,C2828,5,English,1
535,C3076,4,English,0
535,C3041,4,English,0
535,C3034,4,English,0
535,C4336,4,English,0
535,C4364,4,English,0
535,C4339,4,English,0
535,C2428,3,English,0
535,C1812,2,English,0
535,C1975,5,English,1
535,C4347,4,English,0
536,C3076,5,English,1
536,C4873,5,English,1
536,C4908,5,English,1
536,C579,3,English,0
536,C768,3,English,0
536,C2491,3,English,0
536,C1666,3,English,0
536,C1032,3,English,0
536,C4555,5,English,1
536,C090,3,English,0
537,C4246,4,English,0
537,C4632,4,English,0
537,C4162,4,English,0
537,C3749,4,English,0
537,C4295,4,English,0
537,C3750,4,English,0
537,C4272,4,English,0
537,C4510,4,English,0
537,C4172,5,English,0
537,C4224,4,English,0
538,C3634,5,English,0
538,C3639,4,English,0
538,C3648,4,English,0
538,C3558,4,English,0
538,C3669,4,English,0
538,C3565,4,English,0
538,C3660,4,English,0
538,C3632,4,English,0
538,C3665,4,English,0
538,C3683,4,English,0
539,C042,3,English,0
539,C4208,2,English,0
539,C4254,2,English,0
539,C2546,3,English,0
539,C4793,3,English,0
539,C2431,3,English,0
539,C4082,3,English,0
539,C066,3,English,0
539,C1390,3,English,0
539,C2985,3,English,0
540,C4363,5,English,1
540,C2225,3,English,0
540,C4075,5,English,1
540,C3959,5,English,1
540,C4251,5,English,1
540,C4041,5,English,1
540,C1692,2,English,0
540,C649,3,English,0
540,C2009,2,English,0
540,C830,2,English,0
541,C1591,4,English,0
541,C1557,4,English,0
541,C039,5,English,0
541,C3784,4,English,0
541,C023,4,English,0
541,C1466,4,English,0
541,C2171,5,English,0
541,C2754,4,English,0
541,C1397,4,English,0
541,C2499,4,English,0
542,C1000,3,English,0
542,C1938,3,English,0
542,C3435,2,English,0
542,C4200,3,English,0
542,C3558,3,English,0
542,C2812,3,English,0
542,C3985,4,English,0
542,C755,2,English,0
542,C3943,4,English,0
542,C083,3,English,0
543,C293,3,English,0
543,C1216,3,English,0
543,C4047,2,English,0
543,C2037,3,English,0
543,C4811,3,English,0
543,C1512,3,English,0
543,C1892,2,English,0
543,C4437,2,English,0
543,C4146,3,English,0
543,C2479,3,English,0
544,C1808,2,English,0
544,C2449,3,English,0
544,C2551,4,English,0
544,C299,4,English,0
544,C2578,2,English,0
544,C771,4,English,0
544,C615,4,English,0
544,C3584,3,English,0
544,C2729,4,English,0
544,C3297,3,English,0
545,C3189,5,English,1
545,C3734,5,English,1
545,C3548,5,English,1
545,C1523,2,English,0
545,C3143,5,English,1
545,C3180,5,English,1
545,C2740,3,English,0
545,C1908,3,English,0
545,C2072,2,English,0
545,C3434,5,English,1
546,C3221,4,English,0
546,C1855,2,English,0
546,C4621,3,English,0
546,C4531,3,English,0
546,C4934,3,English,0
546,C2668,3,English,0
546,C843,3,English,0
546,C4062,3,English,0
546,C4538,3,English,0
546,C1956,3,English,0
547,C1619,3,English,0
547,C1089,3,English,0
547,C2024,3,English,0
547,C2304,3,English,0
547,C4952,4,English,0
547,C286,2,English,0
547,C1971,2,English,0
547,C1889,2,English,0
547,C3519,2,English,0
547,C1382,3,English,0
548,C4731,5,English,1
548,C4788,5,English,1
548,C4676,5,English,1
548,C4824,5,English,1
548,C4855,5,English,1
548,C4671,5,English,1
548,C4662,5,English,1
548,C4832,5,English,1
548,C4718,5,English,1
548,C4653,5,English,1
549,C3976,2,English,0
549,C2452,3,English,0
549,C1060,2,English,0
549,C1692,3,English,0
549,C3429,3,English,0
549,C1284,3,English,0
549,C4395,2,English,0
549,C4982,4,English,0
549,C3103,2,English,0
549,C344,3,English,0
550,C456,5,English,1
550,C4881,3,English,0
550,C4558,3,English,0
550,C2190,2,English,0
550,C544,3,English,0
550,C1297,3,English,0
550,C2683,4,English,0
550,C2532,2,English,0
550,C049,3,English,0
550,C4220,3,English,0
551,C515,3,Spanish,0
551,C450,5,Spanish,1
551,C1785,3,Spanish,0
551,C1933,3,Spanish,0
551,C1157,3,Spanish,0
551,C2183,3,Spanish,0
551,C1674,3,Spanish,0
551,C1085,3,Spanish,0
551,C2446,3,Spanish,0
551,C1577,2,Spanish,0
552,C600,5,English,0
552,C4355,4,English,0
552,C891,4,English,0
552,C4035,2,English,0
552,C3769,4,English,0
552,C4318,3,English,0
552,C117,4,English,0
552,C3765,4,English,0
552,C4701,3,English,0
552,C4349,4,English,0
553,C3799,3,English,0
553,C3536,3,English,0
553,C812,3,English,0
553,C2891,4,English,0
553,C2265,3,English,0
553,C3630,3,English,0
553,C3842,3,English,0
553,C3985,3,English,0
553,C3502,3,English,0
553,C4524,3,English,0
554,C163,4,English,0
554,C2559,4,English,0
554,C680,4,English,0
554,C1484,5,English,0
554,C216,4,English,0
554,C196,4,English,0
554,C359,4,English,0
554,C2251,4,English,0
554,C159,4,English,0
554,C200,4,English,0
555,C3337,4,English,0
555,C3353,4,English,0
555,C924,4,English,0
555,C3861,4,English,0
555,C254,4,English,0
555,C3920,4,English,0
555,C3965,4,English,0
555,C4047,4,English,0
555,C3879,4,English,0
555,C3836,4,English,0
556,C1931,4,English,0
556,C621,4,English,0
556,C232,4,English,0
556,C1396,3,English,0
556,C1928,4,English,0
556,C2682,3,English,0
556,C4367,5,English,0
556,C1655,4,English,0
556,C4726,3,English,0
556,C4340,4,English,0
557,C4781,3,English,0
557,C926,2,English,0
557,C4035,3,English,0
557,C4997,3,English,0
557,C1410,3,English,0
557,C3135,3,English,0
557,C1403,3,English,0
557,C073,3,English,0
557,C4117,3,English,0
557,C3336,3,English,0
558,C1929,4,English,0
558,C1049,4,English,0
558,C200,4,English,0
558,C163,5,English,0
558,C314,4,English,0
558,C085,4,English,0
558,C1707,4,English,0
558,C352,4,English,0
558,C284,4,English,0
558,C335,4,English,0
559,C238,3,English,0
559,C1307,3,English,0
559,C3831,3,English,0
559,C4233,4,English,0
559,C343,3,English,0
559,C1123,3,English,0
559,C2035,2,English,0
559,C3425,3,English,0
559,C2834,3,English,0
559,C101,3,English,0
560,C3361,3,English,0
560,C064,3,English,0
560,C661,5,English,1
560,C3322,2,English,0
560,C2220,3,English,0
560,C2996,3,English,0
560,C3806,3,English,0
560,C1034,3,English,0
560,C2125,2,English,0
560,C1827,3,English,0
561,C062,4,English,0
561,C1189,4,English,0
561,C1505,4,English,0
561,C3003,2,English,0
561,C1822,4,English,0
561,C2063,4,English,0
561,C1954,4,English,0
561,C4189,3,English,0
561,C201,4,English,0
561,C4337,2,English,0
562,C006,4,English,0
562,C3790,4,English,0
562,C1458,4,English,0
562,C3821,4,English,0
562,C1236,4,English,0
562,C3799,4,English,0
562,C160,4,English,0
562,C1943,4,English,0
562,C3797,4,English,0
562,C683,4,English,0
563,C810,5,English,0
563,C800,4,English,0
563,C1006,4,English,0
563,C1985,3,English,0
563,C871,4,English,0
563,C2415,4,English,0
563,C4078,4,English,0
563,C084,4,English,0
563,C326,4,English,0
563,C4525,3,English,0
564,C2534,3,English,0
564,C3446,3,English,0
564,C2061,4,English,0
564,C1271,4,English,0
564,C342,4,English,0
564,C4932,3,English,0
564,C2026,4,English,0
564,C3004,3,English,0
564,C2417,4,English,0
564,C603,3,English,0
565,C3819,3,English,0
565,C456,5,English,1
565,C2363,3,English,0
565,C783,3,English,0
565,C4720,4,English,0
565,C319,2,English,0
565,C378,3,English,0
565,C4504,2,English,0
565,C1512,3,English,0
565,C3607,4,English,0
566,C349,4,English,0
566,C2135,4,English,0
566,C1493,4,English,0
566,C2390,4,English,0
566,C155,4,English,0
566,C2035,4,English,0
566,C102,4,English,0
566,C1764,4,English,0
566,C2141,4,English,0
566,C2227,4,English,0
567,C3173,3,English,0
567,C430,5,English,1
567,C2195,3,English,0
567,C2442,3,English,0
567,C3089,3,English,0
567,C1382,3,English,0
567,C700,2,English,0
567,C4612,3,English,0
567,C2721,3,English,0
567,C3914,3,English,0
568,C3253,3,English,0
568,C661,5,English,1
568,C2374,3,English,0
568,C021,3,English,0
568,C2198,3,English,0
568,C580,3,English,0
568,C109,3,English,0
568,C3297,2,English,0
568,C1346,3,English,0
568,C1950,3,English,0
569,C125,4,English,0
569,C3959,4,English,0
569,C3418,4,English,0
569,C3135,4,English,0
569,C4007,4,English,0
569,C287,4,English,0
569,C3380,4,English,0
569,C4037,4,English,0
569,C3453,4,English,0
569,C3992,4,English,0
570,C456,5,English,1
570,C3720,3,English,0
570,C1295,3,English,0
570,C082,2,English,0
570,C4118,3,English,0
570,C970,3,English,0
570,C1274,3,English,0
570,C4804,3,English,0
570,C1059,3,English,0
570,C3695,3,English,0
571,C200,4,English,0
571,C159,4,English,0
571,C2251,4,English,0
571,C818,4,English,0
571,C2559,4,English,0
571,C409,4,English,0
571,C196,4,English,0
571,C314,5,English,0
571,C836,4,English,0
571,C1707,4,English,0
572,C663,3,English,0
572,C3641,3,English,0
572,C3580,3,English,0
572,C3074,3,English,0
572,C174,3,English,0
572,C2236,3,English,0
572,C4709,4,English,0
572,C3122,3,English,0
572,C2615,3,English,0
572,C2748,3,English,0
573,C759,4,English,0
573,C1818,3,English,0
573,C1903,4,English,0
573,C376,4,English,0
573,C2386,4,English,0
573,C643,4,English,0
573,C064,4,English,0
573,C1935,4,English,0
573,C2559,3,English,0
573,C548,4,English,0
574,C3620,5,English,1
574,C2548,2,English,0
574,C4828,5,English,1
574,C635,3,English,0
574,C1122,3,English,0
574,C389,3,English,0
574,C2364,3,English,0
574,C219,2,English,0
574,C2101,4,English,0
574,C1324,2,English,0
575,C1189,4,English,0
575,C062,5,English,0
575,C1505,4,English,0
575,C3126,4,English,0
575,C1975,5,English,0
575,C4341,4,English,0
575,C1431,2,English,0
575,C365,4,English,0
575,C1994,4,English,0
575,C4512,3,English,0
576,C2439,2,English,0
576,C2756,3,English,0
576,C1356,4,English,0
576,C702,3,English,0
576,C178,2,English,0
576,C144,3,English,0
576,C611,2,English,0
576,C4590,5,English,1
576,C3398,5,English,1
576,C544,3,English,0
577,C4225,5,English,1
577,C4287,5,English,1
577,C4303,5,English,1
577,C4259,5,English,1
577,C4158,5,English,1
577,C4242,5,English,1
577,C4253,5,English,1
577,C4250,5,English,1
577,C4292,5,English,1
577,C4320,5,English,1
578,C1812,4,English,0
578,C1313,4,English,0
578,C1717,4,English,0
578,C1575,4,English,0
578,C1985,3,English,0
578,C941,2,English,0
578,C290,4,English,0
578,C605,4,English,0
578,C2851,3,English,0
578,C988,4,English,0
579,C4698,5,English,1
579,C4733,5,English,1
579,C4749,5,English,1
579,C4786,5,English,1
579,C4741,5,English,1
579,C4865,5,English,1
579,C4814,5,English,1
579,C4672,5,English,1
579,C4702,5,English,1
579,C4798,5,English,1
580,C551,5,English,1
580,C3856,3,English,0
580,C1079,4,English,0
580,C631,4,English,0
580,C1869,3,English,0
580,C2123,5,English,0
580,C3502,3,English,0
580,C3505,3,English,0
580,C1733,4,English,0
580,C2574,3,English,0
581,C2934,2,English,0
581,C1673,5,English,1
581,C1302,3,English,0
581,C2477,3,English,0
581,C187,3,English,0
581,C2740,4,English,0
581,C290,4,English,0
581,C2433,2,English,0
581,C318,2,English,0
581,C4066,2,English,0
582,C3425,4,English,0
582,C3457,4,English,0
582,C1390,4,English,0
582,C2435,4,English,0
582,C705,4,English,0
582,C121,4,English,0
582,C202,4,English,0
582,C3352,4,English,0
582,C3356,4,English,0
582,C3454,4,English,0
583,C3056,5,English,1
583,C3049,5,English,1
583,C2249,3,English,0
583,C3750,5,English,1
583,C2960,5,English,1
583,C3017,5,English,1
583,C3071,5,English,1
583,C3331,5,English,1
583,C2961,5,English,1
583,C3647,5,English,1
584,C3597,5,English,1
584,C3632,5,English,1
584,C3685,5,English,1
584,C3650,5,English,1
584,C3599,5,English,1
584,C3626,5,English,1
584,C3656,5,English,1
584,C3578,5,English,1
584,C3652,5,English,1
584,C3625,5,English,1
585,C618,3,English,0
585,C2198,2,English,0
585,C089,4,English,0
585,C3552,5,English,1
585,C4256,5,English,1
585,C4979,5,English,1
585,C2455,2,English,0
585,C2192,3,English,0
585,C845,2,English,0
585,C2681,3,English,0
586,C3693,2,English,0
586,C2264,3,English,0
586,C978,2,English,0
586,C4221,3,English,0
586,C2398,2,English,0
586,C4121,3,English,0
586,C877,2,English,0
586,C3664,3,English,0
586,C4735,3,English,0
586,C3299,3,English,0
587,C440,4,English,0
587,C1064,4,English,0
587,C2227,4,English,0
587,C185,4,English,0
587,C930,4,English,0
587,C114,4,English,0
587,C211,4,English,0
587,C155,4,English,0
587,C2635,4,English,0
587,C3078,4,English,0
588,C4465,2,English,0
588,C883,2,English,0
588,C3759,3,English,0
588,C1675,3,English,0
588,C3095,3,English,0
588,C3112,3,English,0
588,C2571,3,English,0
588,C999,2,English,0
588,C3386,3,English,0
588,C2258,2,English,0
589,C352,4,English,0
589,C724,4,English,0
589,C2251,5,English,0
589,C1647,4,English,0
589,C196,4,English,0
589,C680,4,English,0
589,C753,4,English,0
589,C964,4,English,0
589,C2293,4,English,0
589,C1484,4,English,0
590,C1149,2,Spanish,0
590,C1085,3,Spanish,0
590,C444,5,Spanish,1
590,C940,3,Spanish,0
590,C2215,2,Spanish,0
590,C446,5,Spanish,1
590,C2672,2,Spanish,0
590,C827,3,Spanish,0
590,C1708,3,Spanish,0
590,C1622,2,Spanish,0
591,C545,3,English,0
591,C3594,5,English,1
591,C411,3,English,0
591,C709,3,English,0
591,C276,3,English,0
591,C2475,3,English,0
591,C3081,5,English,1
591,C805,2,English,0
591,C3157,5,English,1
591,C4166,5,English,1
592,C3081,4,English,0
592,C3063,4,English,0
592,C3078,4,English,0
592,C3087,4,English,0
592,C3083,4,English,0
592,C3064,4,English,0
592,C2359,4,English,0
592,C3455,3,English,0
592,C043,3,English,0
592,C1254,4,English,0
593,C2503,3,English,0
593,C2909,3,English,0
593,C2805,2,English,0
593,C3125,2,English,0
593,C901,3,English,0
593,C3625,3,English,0
593,C4068,2,English,0
593,C4959,2,English,0
593,C1867,3,English,0
593,C3537,2,English,0
594,C1272,3,English,0
594,C529,2,English,0
594,C2204,2,English,0
594,C339,3,English,0
594,C2436,3,English,0
594,C2654,3,English,0
594,C4525,2,English,0
594,C2488,3,English,0
594,C2361,3,English,0
594,C1314,3,English,0
595,C592,3,English,0
595,C045,3,English,0
595,C1998,3,English,0
595,C4006,2,English,0
595,C3239,2,English,0
595,C197,2,English,0
595,C4469,2,English,0
595,C1796,3,English,0
595,C2181,2,English,0
595,C3013,2,English,0
596,C3192,5,English,1
596,C4819,5,English,1
596,C1971,3,English,0
596,C3230,5,English,1
596,C1558,3,English,0
596,C1670,3,English,0
596,C144,3,English,0
596,C3609,5,English,1
596,C4241,5,English,1
596,C292,3,English,0
597,C4610,2,English,0
597,C2348,2,English,0
597,C1516,4,English,0
597,C639,4,English,0
597,C1585,4,English,0
597,C566,4,English,0
597,C3893,3,English,0
597,C700,3,English,0
597,C1144,4,English,0
597,C1181,3,English,0
598,C4828,3,English,0
598,C3564,3,English,0
598,C1280,2,English,0
598,C2315,3,English,0
598,C3757,4,English,0
598,C3960,2,English,0
598,C3167,3,English,0
598,C1217,3,English,0
598,C2300,3,English,0
598,C2270,4,English,0
599,C346,4,English,0
599,C1037,4,English,0
599,C072,3,English,0
599,C534,4,English,0
599,C299,4,English,0
599,C074,4,English,0
599,C834,2,English,0
599,C2976,3,English,0
599,C2541,4,English,0
599,C608,4,English,0
600,C291,3,English,0
600,C2193,3,English,0
600,C3495,2,English,0
600,C3393,3,English,0
600,C839,3,English,0
600,C4072,2,English,0
600,C3623,3,English,0
600,C3442,3,English,0
600,C901,3,English,0
600,C2554,2,English,0
601,C2491,2,English,0
601,C1711,3,English,0
601,C2045,2,English,0
601,C1467,3,English,0
601,C3403,3,English,0
601,C3623,3,English,0
601,C4918,2,English,0
601,C3108,3,English,0
601,C2921,3,English,0
601,C2577,3,English,0
602,C800,4,English,0
602,C810,4,English,0
602,C1103,4,English,0
602,C965,4,English,0
602,C2190,4,English,0
602,C214,5,English,0
602,C3625,3,English,0
602,C1001,4,English,0
602,C1711,3,English,0
602,C3040,3,English,0
603,C1948,2,English,0
603,C190,3,English,0
603,C1163,3,English,0
603,C888,3,English,0
603,C2813,3,English,0
603,C028,3,English,0
603,C492,3,English,0
603,C2522,2,English,0
603,C917,2,English,0
603,C2137,3,English,0
604,C3081,4,English,0
604,C3063,4,English,0
604,C3064,4,English,0
604,C3083,4,English,0
604,C3087,4,English,0
604,C3078,4,English,0
604,C2276,4,English,0
604,C4347,4,English,0
604,C4102,3,English,0
604,C1762,4,English,0
605,C982,3,English,0
605,C3006,3,English,0
605,C4813,3,English,0
605,C2067,4,English,0
605,C3216,3,English,0
605,C3265,3,English,0
605,C2571,3,English,0
605,C2255,3,English,0
605,C2887,3,English,0
605,C3867,2,English,0
606,C062,4,English,0
606,C1189,5,English,0
606,C1505,4,English,0
606,C4501,4,English,0
606,C1050,2,English,0
606,C4433,4,English,0
606,C4466,4,English,0
